,retail/recreation,grocery/pharmacy,parks,transit_stations,workplace,residential,Date,CountryName,ConfirmedCases,ConfirmedDeaths,density,population,population_p65,population_p14,Tests,gdp,area,region,day_of_week,%ConfirmedCases,%ConfirmedCases_smooth,%ConfirmedDeaths,%ConfirmedDeaths_smooth,Days_since_ConfirmedCases,grocery/pharmacy_15days,grocery/pharmacy_10days,grocery/pharmacy_5days,grocery/pharmacy_30days,parks_15days,parks_10days,parks_5days,parks_30days,residential_15days,residential_10days,residential_5days,residential_30days,retail/recreation_15days,retail/recreation_10days,retail/recreation_5days,retail/recreation_30days,transit_stations_15days,transit_stations_10days,transit_stations_5days,transit_stations_30days,workplace_15days,workplace_10days,workplace_5days,workplace_30days,Days_since_Peak_RateCases
2564,-82.60053986517555,-37.631883226665934,-45.68511762199842,-74.89558862733709,-76.86498270360288,22.0,2020-03-26,Luxembourg,1453.0,9.0,245,596336,14,16,1453.0,55100.0,2586,4,3,0.08258774948382656,0.15398443050209157,0.1111111111111111,0.037037037037037035,26,-15.340627603297083,-32.51696132743212,-41.70882871995656,-5.451095945959643,-22.207175638768646,-40.43947006592067,-43.74599302343734,-8.483110294714821,20.27498000000002,19.925949999999922,22.00000000000001,20.818007620577152,-61.55397800287185,-79.4009550871884,-82.84988115516416,-37.77467396221778,-49.452672421873984,-66.91602492934824,-72.85480982360632,-29.67102065236596,-50.685213448092235,-68.36655366608677,-72.94462755384897,-30.36410631718365,12
2565,-82.22145740040926,-31.844613237256628,-38.41794730115363,-74.3652040607268,-76.11447878757626,22.0,2020-03-27,Luxembourg,1605.0,15.0,245,596336,14,16,1605.0,55100.0,2586,4,4,0.09470404984423676,0.11761189509985202,0.4,0.17037037037037037,27,-18.969868182254707,-36.03115233903641,-35.89894417641456,-6.46448263026264,-24.90680947961116,-43.65790131791613,-44.69602331978804,-10.357398354948083,20.27498000000002,20.535313333333256,22.00000000000001,20.888451742221353,-66.5964991456609,-81.36510125919605,-81.85058436481638,-38.75438625654504,-54.039831268764765,-69.89843663509873,-74.11122836946473,-30.372026650071653,-55.5842600990819,-70.5796937853773,-76.4844909223303,-31.129486589793775,13
2566,-84.94666594754004,-43.15189030359809,-28.077056519250785,-67.24667403907651,-61.85409825641523,15.6222,2020-03-28,Luxembourg,1831.0,18.0,245,596336,14,16,1831.0,55100.0,2586,4,5,0.12342981977061715,0.10024053969956011,0.16666666666666666,0.2259259259259259,28,-25.210799833356024,-38.93656904201299,-37.66145610514708,-7.918840549262148,-26.992068253938434,-42.9791839853393,-40.792943965095375,-12.046454461088894,19.849793333333356,20.66584666666659,20.72444000000001,20.689499143537606,-71.4373795379062,-82.71611575039915,-82.75088509748635,-39.72682367946715,-57.74755588713204,-71.0054341512399,-72.73943916259138,-30.84711878984011,-59.25283502351622,-70.51891183557235,-73.73801740793428,-31.4244587226676,14
2567,-90.3512068199509,-69.44249556085595,-64.746612788915,-77.96653129171362,-60.167681293657246,22.0,2020-03-29,Luxembourg,1950.0,21.0,245,596336,14,16,1950.0,55100.0,2586,4,6,0.06102564102564102,0.09305317021349825,0.14285714285714285,0.23650793650793647,29,-30.232812288163572,-43.00932372632103,-43.94339969824195,-9.500247676151917,-31.488013748843077,-45.882098266930285,-45.19341724055097,-13.771353655446601,19.849793333333356,20.66584666666659,20.72444000000001,20.889501111111024,-75.41782590255178,-83.99501604023696,-84.57498806594978,-40.43852132319241,-61.907469401866145,-72.42409268915056,-73.63917008147864,-31.479338862839324,-62.70112240396248,-69.6809431774524,-70.42532053089906,-32.13005880670769,15
2568,-79.58558675898773,-35.85909195514584,-43.93198197441268,-73.67057653919942,-76.16768314682197,22.0,2020-03-30,Luxembourg,1988.0,22.0,245,596336,14,16,1988.0,55100.0,2586,4,0,0.019114688128772636,0.06785671630834356,0.045454545454545456,0.11832611832611828,30,-32.57344499818546,-43.691160440608186,-43.58599485670444,-10.949529580044345,-37.7836448470339,-46.3134629470196,-44.17174324114603,-15.389610411005627,19.849793333333356,20.66584666666659,20.72444000000001,20.889501111111024,-78.76764860004975,-83.90511474232954,-83.9410913584128,-43.04552482150789,-66.3064031518048,-72.98251873586864,-73.62891491161065,-34.34696744334858,-66.8248364379442,-70.21661433985808,-70.2337848376145,-34.693460957699145,16
2569,-81.12203776798735,-37.879378172243904,-43.63465269904407,-73.3028325572143,-76.39662311690957,22.0,2020-03-31,Luxembourg,2178.0,23.0,245,596336,14,16,2178.0,55100.0,2586,4,1,0.08723599632690542,0.05579210849377298,0.043478260869565216,0.07726331639375113,31,-36.22313883356146,-42.672161282888304,-43.63549384582003,-12.762120358254839,-41.54686346279875,-43.75382163999649,-43.761650256555164,-16.714597173856205,20.192113333333353,21.36221999999992,20.72444000000001,20.889501111111024,-80.81576703778413,-83.24763604706932,-83.64539093897517,-45.64515056484738,-69.04747118542755,-73.08258676059617,-73.3103636975861,-37.1747237097617,-68.95774008415002,-71.54237023706257,-70.14011292027583,-37.18159774997988,17
2570,-81.38763694712294,-35.86462698587761,-41.377796975900324,-72.14191528075159,-76.37324544390765,12.353733333333333,2020-04-01,Luxembourg,2319.0,29.0,245,596336,14,16,2319.0,55100.0,2586,4,2,0.06080206985769728,0.055717584771125074,0.20689655172413793,0.09860978601608282,32,-38.83393375787238,-40.16922038597941,-44.43949659554423,-14.193110303443207,-43.88980760911216,-44.52482175564651,-44.353620191504504,-18.07859522460976,19.95527111111113,20.397593333333255,18.795186666666677,20.57783444444436,-82.06960978890349,-82.6646056065668,-83.47862684831789,-48.261704902331765,-70.88752640392954,-73.48846715552786,-72.86570594159105,-39.597587709589796,-70.4504179407658,-73.33817858693637,-70.19186625154211,-39.73543386466251,18
2571,-81.49226692678242,-37.178010706660345,-38.62512887069241,-73.4382328468777,-76.57800161433812,22.0,2020-04-02,Luxembourg,2487.0,30.0,245,596336,14,16,2487.0,55100.0,2586,4,3,0.06755126658624849,0.07186311092361702,0.03333333333333333,0.09456938197567877,33,-40.37261958672757,-40.4530883906519,-43.244720676156675,-15.695633931517477,-44.140534210823716,-43.628089313444335,-46.46323466179282,-19.559047241549354,20.46748000000002,20.397593333333255,20.07074666666668,20.57783444444436,-82.7399928483217,-82.76931607082602,-82.78774704416637,-50.90447039113085,-72.0382953352104,-73.4217284328713,-74.10401770315127,-42.05100356964963,-71.39149019809068,-73.43733216553065,-73.13664692312668,-42.31028301415835,19
2572,-82.62709978308911,-31.484836239691216,-55.22574982232401,-75.80573495312153,-75.42685275065821,11.0011,2020-04-03,Luxembourg,2612.0,31.0,245,596336,14,16,2612.0,55100.0,2586,4,4,0.047856049004594184,0.05873646181617994,0.03225806451612903,0.09082931652453337,34,-40.55727875485528,-39.79829425508285,-35.65318881192373,-16.94135849092656,-45.44108620077831,-44.87623965451304,-44.559062068474624,-21.3360641234865,19.73422000000002,19.297703333333253,17.87096666666668,20.21120444444436,-83.07765257242278,-82.90895685137154,-81.24292563679401,-53.53787283816041,-72.84001460457804,-73.65551425845572,-73.67185843543285,-44.56514926377148,-71.85012252314412,-73.30690087271313,-76.18848121452687,-44.81040422271362,20
2573,-84.44122266118502,-40.10366980774171,-30.384521480755144,-66.84528028096207,-60.75292924536007,22.0,2020-04-04,Luxembourg,2729.0,31.0,245,596336,14,16,2729.0,55100.0,2586,4,5,0.04287284719677537,0.0527600542625393,0.0,0.021863799283154062,35,-41.29480842121977,-40.044049619573684,-36.50210438244291,-18.28067778428105,-44.82549862126068,-43.010656605444815,-41.849569969743115,-22.127387011415703,19.73422000000002,19.297703333333253,17.87096666666668,20.21120444444436,-83.34142743396433,-83.0775720878228,-82.21405281723347,-56.16894123179757,-72.75727888517427,-72.96785704769799,-72.30679918378539,-46.73937880664379,-71.17958637131711,-71.66965763592466,-73.1055304342345,-46.8259358279168,21
